###### Generated by WW-DHSVM -- edit with care ######
# Generated: September 23, 2026 05:18 PM
#                   Segment  Cut/Bank     Cut     Segment
#  Col  Row  ID      Length   Height     Width     Aspect   SINK?
#                     (m)      (m)        (m)       (d)    (optional)
#
   60    66    28     32.8231     0.2299    1.8856   116.5158
   62    66    28     32.8231     0.2299    1.8856   140.3940
   63    66    28     32.8231     0.2299    1.8856   125.6836
   64    66    28     32.8231     0.2299    1.8856   109.2978
   65    66    28     32.8231     0.2299    1.8856   103.9003
   66    66    28     32.8231     0.2299    1.8856   107.2381
   68    66    26     33.0175     0.3517    3.5674   201.0564
   52    67    27     33.1563     0.1503    0.9967   110.6137
   56    67    28     32.8231     0.2299    1.8856    99.7189
   61    67    28     32.8231     0.2299    1.8856    41.3423
   67    67    28     32.8231     0.2299    1.8856    89.2734
   68    67    26     33.0175     0.3517    3.5674   163.9288
   52    68    30     32.0455     0.1500    0.7239    91.9373
   53    68    28     32.8231     0.2299    1.8856    76.3009
   54    68    28     32.8231     0.2299    1.8856    57.3146
   55    68    28     32.8231     0.2299    1.8856    42.1458
   68    68    29     28.1577     0.3517    3.5674    94.5024
   50    69    30     32.0455     0.1500    0.7239    99.9630
   51    69    30     32.0455     0.1500    0.7239    81.9969
